"n_mero_de_contrato","id_documento","proceso","nombre_archivo","tamanno_archivo","extensi_n","descripci_n","fecha_carga","entidad","nit_entidad","url_descarga_documento"
,"756957788","CO1.BDOS.10041282","6. ESTUDIOS DEL SECTOR.PDF","3702123","pdf","6. ESTUDIOS DEL SECTOR.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPAL DE BOJACA","800094622","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756957788&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756952402","CO1.BDOS.10041509","EP.PDF","14718397","pdf","EP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756952402&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756957140","CO1.BDOS.10040766","6L-001-2026 - ESTUDIOS PREVIOS.PDF","3143999","pdf","6L-001-2026 - ESTUDIOS PREVIOS.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPIO DE ARAUCA","800102504","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756957140&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756945927","CO1.BDOS.10041153","NOT SUPERVISOR.PDF","1273418","pdf","NOT SUPERVISOR.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756945927&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756943730","CO1.BDOS.10041409","9. FORMACIoN ACADeMICA.PDF","1388503","pdf","9. FORMACIoN ACADeMICA.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756943730&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756966236","CO1.BDOS.10041366","6. COMPROMISO SISTEMA ACADEMICO.PDF","574086","pdf","6. COMPROMISO SISTEMA ACADEMICO.PDF","2026-02-24T00:00:00.000","INSTITUCION EDUCATIVA JOSE HORACIO BETANCUR","811022317","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756966236&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"757005088","CO1.BDOS.7271379","11.11. CE 2743 EGRESO N°11 CTO. 003-2025.PDF","2442169","pdf","11.11. CE 2743 EGRESO N°11 CTO. 003-2025.PDF","2026-02-24T00:00:00.000","HOSPITAL REGIONAL DE SOGAMOSO E.S.E","891855039","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=757005088&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756946013","CO1.BDOS.10041414","06 CONTRATO 384.PDF","1775626","pdf","06 CONTRATO 384.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL ROSARIO PUMAREJO DE LOPEZ","892399994","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756946013&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756951760","CO1.BDOS.10040938","MATRIZ 1 - EXPERIENCIA IDU-MC10%-DTAF-001-2026.XLSX","124127","xlsx","MATRIZ 1 - EXPERIENCIA IDU-MC10%-DTAF-001-2026.XLSX","2026-02-24T00:00:00.000","INSTITUTO DE DESARROLLO URBANO","899999081","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756951760&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756947912","CO1.BDOS.10041260","233 RP.PDF","48188","pdf","233 RP.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER","832002436","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756947912&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756982337","CO1.BDOS.10030902","ACTA DE INICIO.PDF","26117","pdf","ACTA DE INICIO.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756982337&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756974592","CO1.BDOS.1929374","INFORME FINAL DE SUPERVISION.PDF","156084","pdf","INFORME FINAL DE SUPERVISION.PDF","2026-02-24T00:00:00.000","ARTESANIAS DE COLOMBIA S.A","860007887","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756974592&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756963526","CO1.BDOS.10041293","0001_20260122_FCO.58_MATRIZ_HECTOR_AGUDELO.PDF","176059","pdf","0001_20260122_FCO.58_MATRIZ_HECTOR_AGUDELO.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD INDUSTRIAL DE SANTANDER","890201213","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756963526&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756933220","CO1.BDOS.10040880","5. DOCUMENTOS CONTRATISTA.PDF","22198818","pdf","5. DOCUMENTOS CONTRATISTA.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA","890204895","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756933220&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756983385","CO1.BDOS.9254184","EGRESO SUPERVISIoN NO. 1 333-25.PDF","41075","pdf","EGRESO SUPERVISIoN NO. 1 333-25.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL SAN GIL","900066347","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756983385&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756993662","CO1.BDOS.9807914","ACTA APROBACION POLIZA.PDF","56932","pdf","ACTA APROBACION POLIZA.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL SAN VICENTE DE PAUL DE PAIPA","891855209","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756993662&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756991428","CO1.BDOS.10036841","ACTA DE INICIO.PDF","26267","pdf","ACTA DE INICIO.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756991428&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756948804","CO1.BDOS.9998816","26. ECO ASISTENTE DE PRODUCCION.PDF","734502","pdf","26. ECO ASISTENTE DE PRODUCCION.PDF","2026-02-24T00:00:00.000","CANAL REGIONAL DE TELEVISION S.A.S","830005370","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756948804&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756964389","CO1.BDOS.10041295","0009_20260122_ANEXO7_ANTECEDENTES_PENALES.PDF","303624","pdf","0009_20260122_ANEXO7_ANTECEDENTES_PENALES.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD INDUSTRIAL DE SANTANDER","890201213","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756964389&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756953670","CO1.BDOS.10041342","NOT SUPERVISOR.PDF","1300822","pdf","NOT SUPERVISOR.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756953670&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756933160","CO1.BDOS.10021323","367-DESIGNACIoN.PDF","83311","pdf","367-DESIGNACIoN.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL DIVINO SALVADOR DE SOPO","860023878","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756933160&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756939104","CO1.BDOS.10040893","7. VIGENCIA T.P.PDF","134407","pdf","7. VIGENCIA T.P.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756939104&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756979100","CO1.BDOS.10041272","ANALISIS DEL SECTOR.PDF","399879","pdf","ANALISIS DEL SECTOR.PDF","2026-02-24T00:00:00.000","CONCEJO MUNICIPAL DE PUERTO BERRiO EN ANTIOQUIA","890980049","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756979100&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756937986","CO1.BDOS.10036607","RP.PDF","1205172","pdf","RP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756937986&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756951251","CO1.BDOS.10041175","4. CDP 13 EPA 2026.PDF","251405","pdf","4. CDP 13 EPA 2026.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756951251&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756934591","CO1.BDOS.10040883","9. ACTA INICIO.PDF","231737","pdf","9. ACTA INICIO.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA","890204895","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756934591&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756954262","CO1.BDOS.10041182","COTIZACION 3.PDF","1011685","pdf","COTIZACION 3.PDF","2026-02-24T00:00:00.000","INSTITUTO DE TRANSITO Y TRANSPORTE DEL DEPARTAMENTO DE ARAUCA","800114869","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756954262&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756931496","CO1.BDOS.10041207","ESTUDIO PREVIO.PDF","546547","pdf","ESTUDIO PREVIO.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL LOCAL DE ZONA BANANERA","819003632","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756931496&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756953596","CO1.BDOS.10041231","CDP 0634.PDF","580111","pdf","CDP 0634.PDF","2026-02-24T00:00:00.000","SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.","900959048","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756953596&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756962993","CO1.BDOS.10039098","CCE-EICP-IDI-09 ANEXO4 PACTO DE TRANSPARENCIA MENOR CUANTIA V3 30-07-2024.DOCX","35320","docx","CCE-EICP-IDI-09 ANEXO4 PACTO DE TRANSPARENCIA MENOR CUANTIA V3 30-07-2024.DOCX","2026-02-24T00:00:00.000","ALCALDIA MUNICIPIO DE NOCAIMA","899999718","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756962993&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756949670","CO1.BDOS.10041267","CONTRATO Nº 01.PDF","2462237","pdf","CONTRATO Nº 01.PDF","2026-02-24T00:00:00.000","E.S.E HOSPITAL LOCAL DE RIO DE ORO","8240004492","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756949670&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756963168","CO1.BDOS.10041437","2. AVISO DE CONVOCATORIA SASI 003-2026.PDF","205107","pdf","2. AVISO DE CONVOCATORIA SASI 003-2026.PDF","2026-02-24T00:00:00.000","SUPERVIGILANCIA - MD","800217123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756963168&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756955640","CO1.BDOS.10041517","CONTRATO JOSE DE LOS SANTOS TORRES MEJIA.PDF","2975633","pdf","CONTRATO JOSE DE LOS SANTOS TORRES MEJIA.PDF","2026-02-24T00:00:00.000","ESEHSNT","806007343","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756955640&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756980317","CO1.BDOS.10026401","DESIGNACION DE SUPERVISOR.PDF","73621","pdf","DESIGNACION DE SUPERVISOR.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756980317&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756982887","CO1.BDOS.10041357","1.BANCO DE PROYECTOS PAPELERIA.PDF","110398","pdf","1.BANCO DE PROYECTOS PAPELERIA.PDF","2026-02-24T00:00:00.000","MUNICIPIO DE SILVANIA","890680437","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756982887&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756938075","CO1.BDOS.10040975","RESOLUCION 1984 DE 2025.PDF","282167","pdf","RESOLUCION 1984 DE 2025.PDF","2026-02-24T00:00:00.000","CENTRAL DE URGENCIAS LOUIS PASTEUR E.S.E","890702369","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756938075&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756950822","CO1.BDOS.10041338","CONTRATO ELEODORA ALVARINO JIMENEZ.PDF","2062771","pdf","CONTRATO ELEODORA ALVARINO JIMENEZ.PDF","2026-02-24T00:00:00.000","ESEHSNT","806007343","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756950822&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756944310","CO1.BDOS.10041246","RP.PDF","1243007","pdf","RP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756944310&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756942481","CO1.BDOS.10038081","220 RP.PDF","47863","pdf","220 RP.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER","832002436","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756942481&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756947273","CO1.BDOS.10041405","MATRIZ DE RIESGOS (2).PDF","1101669","pdf","MATRIZ DE RIESGOS (2).PDF","2026-02-24T00:00:00.000","DISTRITO DE TURBO","890981138","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756947273&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756933921","CO1.BDOS.10020224","16. CERTIFICADO CURSO SST.PDF","52858","pdf","16. CERTIFICADO CURSO SST.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD NACIONAL DE COLOMBIA","899999063","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756933921&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756953561","CO1.BDOS.10041183","245 INEXISTENCIA.PDF","38320","pdf","245 INEXISTENCIA.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER","832002436","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756953561&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756973921","CO1.BDOS.10040482","8. CERTIFICADO BANCARIO.PDF","185928","pdf","8. CERTIFICADO BANCARIO.PDF","2026-02-24T00:00:00.000","CORPORACIoN INTERUNIVERSITARIA DE SERVICIOS - CIS","8110032098","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756973921&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756947230","CO1.BDOS.10030597","RP.PDF","38880","pdf","RP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL SAN RAFAEL DE CHINU","8001939121","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756947230&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756966235","CO1.BDOS.10041366","4. IDONEIDAD DE EXPERIENCIA.PDF","310888","pdf","4. IDONEIDAD DE EXPERIENCIA.PDF","2026-02-24T00:00:00.000","INSTITUCION EDUCATIVA JOSE HORACIO BETANCUR","811022317","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756966235&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756954788","CO1.BDOS.10041450","RP Nº 8.PDF","14939","pdf","RP Nº 8.PDF","2026-02-24T00:00:00.000","E.S.E HOSPITAL LOCAL DE RIO DE ORO","8240004492","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756954788&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756945583","CO1.BDOS.10030595","ACTA DE NICIO.PDF","447890","pdf","ACTA DE NICIO.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL SAN RAFAEL DE CHINU","8001939121","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756945583&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756953547","CO1.BDOS.10041184","CDP CMC-012-2026 DORMELINA BARRAGAN PEREZ.PDF","306387","pdf","CDP CMC-012-2026 DORMELINA BARRAGAN PEREZ.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL LOCAL DE MONTELIBANO","812000344","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756953547&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756937019","CO1.BDOS.10024966","385-ESTUDIO.PDF","646440","pdf","385-ESTUDIO.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL DIVINO SALVADOR DE SOPO","860023878","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756937019&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756953644","CO1.BDOS.10041503","3. EVALUACION.ZIP","3342021","zip","3. EVALUACION.ZIP","2026-02-24T00:00:00.000","EMPRESA DE DESARROLLO TERRITORIAL URBANO Y RURAL DE RISARALDA - EDUR","900118630","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756953644&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756985998","CO1.BDOS.10026319","ADENDA NO 1.D (1).PDF","236758","pdf","ADENDA NO 1.D (1).PDF","2026-02-24T00:00:00.000","CONTRALORIA GENERAL DE LA REPUBLICA- CGR- DEPARTAMENTAL GUAJIRA","899999067","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756985998&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756956815","CO1.BDOS.10041518","CONTRATO WILFRIDO ANTONIO AYALA BELTRAN.PDF","2149027","pdf","CONTRATO WILFRIDO ANTONIO AYALA BELTRAN.PDF","2026-02-24T00:00:00.000","ESEHSNT","806007343","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756956815&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756994429","CO1.BDOS.9986311","16. ACTA DE CIERRE IP-003 (3).PDF","2672098","pdf","16. ACTA DE CIERRE IP-003 (3).PDF","2026-02-24T00:00:00.000","AGENCIA LOGiSTICA DE GESTIoN INMOBILIARIA Y DE SERVICIOS DE CUNDINAMARCA","830021022","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756994429&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756933445","CO1.BDOS.10041136","FORMATO INVITACION REGALIAS_INTERVENTORIA.PDF","1272907","pdf","FORMATO INVITACION REGALIAS_INTERVENTORIA.PDF","2026-02-24T00:00:00.000","EMPRESA MUNICIPAL DE DESARROLLO URBANO, RURAL Y MINERO DE REMEDIOS","901972020","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756933445&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756952915","CO1.BDOS.10041180","9. FORMACIoPN ACADEMICA. DIPLOMAS_ACTAS DE GRADO LUZ ADRIANA TORREGROZA CORONADO.PDF","2619136","pdf","9. FORMACIoPN ACADEMICA. DIPLOMAS_ACTAS DE GRADO LUZ ADRIANA TORREGROZA CORONADO.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756952915&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756956395","CO1.BDOS.10041193","266 ACTA.PDF","175353","pdf","266 ACTA.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER","832002436","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756956395&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756937453","CO1.BDOS.10041222","RP - JORGE.PDF","44573","pdf","RP - JORGE.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD DE CARTAGENA","890480123","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756937453&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756952842","CO1.BDOS.10003331","FM-105-PLIEGO DE CONDICIONES DEFINITIVO SELECCIoN ABREVIADA MENOR CUANTiA 2026.PDF","1774448","pdf","FM-105-PLIEGO DE CONDICIONES DEFINITIVO SELECCIoN ABREVIADA MENOR CUANTiA 2026.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPIO DE CALDAS BOYACa","891801796","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756952842&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756993688","CO1.BDOS.9138065","DESIGNACIoN DE SUPERVISIoN DICIEMBRE CPS-459-2025.PDF","1423307","pdf","DESIGNACIoN DE SUPERVISIoN DICIEMBRE CPS-459-2025.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL SAN JUAN DE DIOS DE YARUMAL","890981726","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756993688&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756953642","CO1.BDOS.10041503","1. PROCESO.ZIP","7794855","zip","1. PROCESO.ZIP","2026-02-24T00:00:00.000","EMPRESA DE DESARROLLO TERRITORIAL URBANO Y RURAL DE RISARALDA - EDUR","900118630","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756953642&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756944176","CO1.BDOS.10041239","NOT SUPERVISOR.PDF","1278018","pdf","NOT SUPERVISOR.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756944176&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756933430","CO1.BDOS.10021324","368-RP.PDF","21869","pdf","368-RP.PDF","2026-02-24T00:00:00.000","E.S.E. HOSPITAL DIVINO SALVADOR DE SOPO","860023878","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756933430&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756952500","CO1.BDOS.10041411","14. ACTA DE ADJUDICACION.PDF","190716","pdf","14. ACTA DE ADJUDICACION.PDF","2026-02-24T00:00:00.000","RENTING DE ANTIOQUIA","900285704","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756952500&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756964390","CO1.BDOS.10041295","0010_20260122_ANEXO8_CONSULTA_MEDIDAS_CORRECTIVAS.PDF","152299","pdf","0010_20260122_ANEXO8_CONSULTA_MEDIDAS_CORRECTIVAS.PDF","2026-02-24T00:00:00.000","UNIVERSIDAD INDUSTRIAL DE SANTANDER","890201213","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756964390&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756957789","CO1.BDOS.10041282","7. ESTUDIOS PREVIOS.PDF","2386602","pdf","7. ESTUDIOS PREVIOS.PDF","2026-02-24T00:00:00.000","ALCALDIA MUNICIPAL DE BOJACA","800094622","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756957789&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756965453","CO1.BDOS.10041524","ANEXO NO. 16 SOLICITUD DE LIMITACIoN A MIPYMES.DOC","396800","doc","ANEXO NO. 16 SOLICITUD DE LIMITACIoN A MIPYMES.DOC","2026-02-24T00:00:00.000","MUNICIPIO DE MAICAO","892120020","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756965453&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756955445","CO1.BDOS.10041351","NOT SUPERVISOR.PDF","1303866","pdf","NOT SUPERVISOR.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756955445&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756954917","CO1.BDOS.10041114","18. SOLICITUD DE COTIZACION TRANSPORTAMOS SERVICIOS ESPECIALES.PDF","436164","pdf","18. SOLICITUD DE COTIZACION TRANSPORTAMOS SERVICIOS ESPECIALES.PDF","2026-02-24T00:00:00.000","MUNICIPIO DE CERETE","800096744","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756954917&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756984231","CO1.BDOS.10031001","CDP 235.PDF","15389","pdf","CDP 235.PDF","2026-02-24T00:00:00.000","EMPRESA SOCIAL DEL ESTADO MARCO FELIPE AFANADOR DE TOCAIMA","890680033","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756984231&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"757000864","CO1.BDOS.9964256","CDP.PDF","118178","pdf","CDP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MARIA AUXILIADORA","890980997","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=757000864&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756946600","CO1.BDOS.10041415","RP.PDF","1209247","pdf","RP.PDF","2026-02-24T00:00:00.000","ESE HOSPITAL MUNICIPAL ALGECIRAS","813001653","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756946600&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
,"756974316","CO1.BDOS.8986161","27.1 ACTUALIZACIoN APROBACIoN DE PoLIZA - PRORROGA.PDF","700999","pdf","27.1 ACTUALIZACIoN APROBACIoN DE PoLIZA - PRORROGA.PDF","2026-02-24T00:00:00.000","ASOCIACION FONDO MIXTO DE LA ORINOQUIA","901845818","https://community.secop.gov.co/Public/Archive/RetrieveFile/Index?DocumentId=756974316&InCommunity=False&InPaymentGateway=False&DocUniqueIdentifier="
